Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
Agaricus augustus_97.jpg,Agaricus,4986.267605633802,7857.8699755946955,6197.907424321504,7761.84539386633,0.923318863137302,0.87915802947137,0.9046857038058391,0.8806347400445002,19.553990610328636,30.81517637488116,24.305519311064717,30.438609387711097,0.6533021265254476,0.72574482752851,0.6877754920663464,0.7235990359230462,0.6818704677202497,0.6489774717825153,0.6670771085690329,0.6500994775982937,0.825754483923793,0.8055913801565378,0.8167478855614093,0.8062874658571183,0.689956235937898,0.5063204674440038,0.6136247811455062,0.512353319956043
Agaricus augustus_99.jpg,Agaricus,10863.364143192488,15684.723161516069,13319.773943110647,16748.641536063984,0.8329381456157154,0.7587930495260962,0.7951623359408446,0.7424316191052197,42.60142801251956,61.50871828045517,52.23440762004175,65.68094720025093,1.0625317823024476,1.1536791052522481,1.1138524032028738,1.1694917372385858,0.4267313554827778,0.38386786341490176,0.40324607843168975,0.37566711025949745,0.6532467799253034,0.6195707089710598,0.6350165969734096,0.6129168869100422,0.6151606771250112,0.4430653445915121,0.5278782565195776,0.4052876288352381
Agaricus xanthodermus_1.jpg,Agaricus,2092.0275821596247,3951.6664706401248,3301.944725339248,3715.4290040871533,0.9678278291428102,0.9392294394451431,0.9492211619146302,0.9428624088197467,8.204029733959311,15.496731257412254,12.94880284446764,14.570309819949621,0.4205988625842411,0.48296195084379046,0.46579541789719797,0.4755934362395037,0.8083738413808212,0.7853429880309067,0.7918612194528886,0.7885476433963483,0.8990961246612185,0.8861957955389468,0.8898658435140033,0.8880020514595381,0.7995329826918309,0.6143419229891669,0.6825038182077054,0.6373972308562733
Agaricus xanthodermus_109.jpg,Agaricus,4026.326291079812,4596.008409538652,3697.745384264092,5625.723337939957,0.9380812860843384,0.9293204501347361,0.9431343557305679,0.9134850161790675,15.789514866979657,18.023562390347653,14.500962291231733,22.061660148784142,0.52107941324296,0.5362335934215168,0.5091434004318702,0.5639971171779257,0.7623109544941358,0.7560692059864879,0.7675505242639568,0.7427254695683365,0.873104205976661,0.8695224010837719,0.876099608642737,0.8618152177632608,0.655242285350439,0.6034655887514809,0.6819843986937333,0.5146167078225522
Agaricus xanthodermus_112.jpg,Agaricus,5000.4716842723,6342.721044429416,5638.568551017745,7753.135199506013,0.9231004262253207,0.9024586927624425,0.9132874765321911,0.8807686894548948,19.609692879499217,24.873415860507514,22.112033533402926,30.40445176276868,0.6140614220833484,0.6487132955043388,0.6315871308362793,0.6811254763184671,0.7086733796319681,0.6931292995401541,0.7010264011642274,0.6761384561579621,0.8418274048948324,0.8325438724416594,0.8372731938645996,0.8222763867204032,0.6509898367262409,0.55427848486858,0.6054498234640945,0.4551706660821524
Agaricus xanthodermus_114.jpg,Agaricus,2058.319395539906,3525.7167220441647,2972.3229547233823,3588.1751889205802,0.9683462092772137,0.9457798923193158,0.9542902384473382,0.9448193770350233,8.071840766823161,13.826340086447704,11.656168449895617,14.071275250668942,0.46235845150299454,0.5158755246510732,0.49905221394377863,0.5180333994524167,0.7797674107203902,0.761768647396804,0.7672771046828469,0.7609132016469783,0.8830443990651831,0.872793588081858,0.8759435510824011,0.8723033885334726,0.8330297152492908,0.7099713921038528,0.758275987820421,0.7048335028099588
Agaricus xanthodermus_117.jpg,Agaricus,8937.545481220657,12555.63894851363,9252.105542145095,11841.403010967686,0.8625542785774819,0.8069135584456428,0.8577168280050274,0.8178974100979963,35.04919796557121,49.23779979809267,36.282766831941544,46.43687455281445,0.9377767008768593,1.013779907236482,0.9452343475423841,1.000354853583994,0.5074240763207406,0.4714511615012494,0.5041810909353722,0.47831403465500133,0.7123370524693634,0.6866230126505005,0.7100571039961309,0.6916025120363585,0.6325120671030994,0.4819770248416506,0.6193325876025364,0.5114451090108248
Agaricus xanthodermus_122.jpg,Agaricus,942.9812206572772,1337.7583874856655,965.3208996607515,1301.2180599253138,0.9854983972463742,0.9794273307986703,0.9851548472970696,0.9799892649105695,3.697965571205008,5.246111323473198,3.7855721555323587,5.102815921275741,0.18594702587077655,0.19936989843313158,0.1857518704365052,0.19794709792502543,0.9315360287922984,0.9271950698787765,0.9317944148502075,0.9277342067318101,0.9651611413604976,0.9629096893679991,0.9652949885139814,0.9631896006144429,0.7323025596827518,0.6092885678794487,0.7229336006783095,0.6199606921171389
Agaricus xanthodermus_124.jpg,Agaricus,1711.2734741784038,2434.1806580611014,1724.8933324634656,2418.034931929784,0.9736832424848768,0.9625660403829067,0.9734737899845682,0.9628143368509553,6.710876369327074,9.545806502200398,6.7642875782881005,9.482489929136406,0.29987243130246133,0.32020145346312057,0.2988346725878325,0.31965543054476575,0.8776109249702849,0.8707686264208008,0.8783026464532615,0.8709983983486755,0.9368089052577825,0.9331498413549674,0.9371780228181098,0.9332729495429917,0.728028764180956,0.5983340638806647,0.7233190635923744,0.6009982819942159
Agaricus xanthodermus_151.jpg,Agaricus,2618.2144953051643,3304.775206562969,2195.7815762004175,3365.959010850069,0.9597358826422482,0.9491776334610315,0.9662322520806997,0.9482367205294795,10.267507824726135,12.959902770835171,8.610908141962422,13.199839258235565,0.4200897730125567,0.43893145701581004,0.402289758476281,0.44093775578503647,0.8145707184540131,0.8082109130990651,0.8213940662611793,0.807366512827272,0.9025357158883038,0.8990055133863558,0.906307931258013,0.8985357604610247,0.7256905080985431,0.6459524448668461,0.76867558177085,0.639397694553247
Agaricus xanthodermus_167.jpg,Agaricus,3088.0090962441313,4884.719486018407,3761.803154358038,4425.840953865153,0.9525111632847764,0.924880517238975,0.9421492456193209,0.931937364225615,12.10983959311424,19.15576269026826,14.752169232776618,17.35623903476531,0.493077363734021,0.5495371966627679,0.5172606520774075,0.5361964587675581,0.7725057421377216,0.7491835768810436,0.7628467048367266,0.7552300870131358,0.878923058144296,0.8655539133300961,0.8734109598789831,0.8690397499614939,0.7394404690551972,0.5857444821910984,0.6832623563526505,0.6246603225976234
Agaricus xanthodermus_178.jpg,Agaricus,4507.992957746479,5445.1461377870555,3753.742905140919,5743.629627451557,0.9306739925914791,0.9162620161506618,0.9422731998717295,0.9116717985505558,17.678403755868544,21.353514265831592,14.72056041231733,22.524037754711987,0.5412494923148663,0.5624641591208497,0.5161825757122663,0.5699729287334909,0.7525230653225172,0.7432343125805931,0.7634763033943349,0.7394364834486705,0.86748087317388,0.8621103830604252,0.8737713106953873,0.8599049269824371,0.6210726401520652,0.5348817766346333,0.6830386810252131,0.5093785324867145
Agaricus xanthodermus_180.jpg,Agaricus,4664.237822769953,6366.727189861507,4507.800430584552,6075.254344438237,0.9282711865596844,0.9020895151191599,0.9306769533635076,0.9065719197791924,18.29112871674491,24.96755760730003,17.677648747390396,23.824526840934265,0.6245035072030009,0.670561231144124,0.6185267489025834,0.6628734062274989,0.6989697023151158,0.6792728713423525,0.7016727014311414,0.682897661680589,0.8360440791699417,0.8241801206910735,0.8376590603766794,0.8263762228431969,0.6940444685690829,0.5786953879281254,0.7035011172910991,0.5979829827014782
Agaricus xanthodermus_183.jpg,Agaricus,4478.948796948357,6165.967832044459,4801.999527009394,6280.899908847658,0.9311206471726947,0.9051768856758149,0.9261526231505953,0.9034094068703648,17.56450508607199,24.180266008017487,18.83137069415449,24.630980034696698,0.616640093187252,0.6631750152576732,0.6263967313280792,0.6661930361357971,0.7027078999178188,0.6831461085051429,0.6988562722728403,0.6817193288817138,0.8382767442305785,0.8265265322451197,0.835976239059963,0.82566296324936,0.704573962206592,0.5895413620605687,0.6827115464662707,0.5818861802109844
Agaricus xanthodermus_186.jpg,Agaricus,4960.403462441314,7065.45473257079,5699.232531967641,7495.8658002293505,0.923716613932253,0.8913441587584845,0.912354557685116,0.8847250976497194,19.452562597809074,27.70766561792467,22.34993149791232,29.39555215776216,0.7642810168405197,0.8279098276045079,0.7884502573167667,0.8397336803282651,0.5992973070708735,0.5742989341306971,0.5900757595521816,0.5691620280946561,0.774142950023362,0.7578251342695735,0.7681638884718427,0.7544282789600719,0.7690008958116027,0.6695833681503983,0.7343709938021151,0.6494551555060033
Agaricus xanthodermus_188.jpg,Agaricus,3987.106073943662,5411.580022935105,3645.1416525313152,5055.949160516334,0.9386844327816002,0.9167782114394994,0.9439433203252344,0.9222472678541455,15.635710093896714,21.221882442882766,14.29467314718163,19.827251609867975,0.561593059385397,0.6026839813312268,0.5486866123027556,0.592628126641709,0.7356551012652609,0.7184188085541516,0.7410830099182889,0.7230075432623446,0.8577033876960385,0.8475958993259416,0.86086178328364,0.8502985024462554,0.703481441689145,0.5945958455202286,0.7278785158958265,0.621237644860673
Agaricus xanthodermus_19.jpg,Agaricus,8890.481220657277,12036.001499603046,7974.34392941023,12137.337175453556,0.8632780546141963,0.8149047842462547,0.8773668389657947,0.8133463972033717,34.864632237871675,47.20000588079626,31.27193697807933,47.59740068805316,1.008251106153455,1.0818307455116891,0.9826971274979018,1.0839434563507206,0.4519936765436997,0.42002767453560963,0.4625639844576993,0.41904983985809463,0.6723047497554213,0.6480954208568439,0.6801205661187576,0.647340590306289,0.6820191582233049,0.5686722767288255,0.7146962713341027,0.5650395178576808
Agaricus xanthodermus_190.jpg,Agaricus,8522.871185446009,11903.649034079213,9164.927583507308,11850.113205328002,0.8689313323063697,0.8169401618724939,0.8590574911034462,0.8177634606876019,33.42302425665101,46.680976604232214,35.940892484342385,46.47103217775687,0.999080405204613,1.080087271279944,1.016044475616793,1.0789537053197567,0.45548307945066496,0.42052506481931984,0.4485182269633383,0.4210451727884271,0.6748948654795538,0.6484790396144812,0.6697150341476129,0.6488799371135057,0.6956273981700793,0.5741978558977957,0.6725282104042288,0.5761152830704855
Agaricus xanthodermus_192.jpg,Agaricus,2571.786238262911,3420.557058425711,2331.5331419624217,3390.390043811932,0.9604498779217097,0.947397086420421,0.9641446015138188,0.9478610087686166,10.085436228482004,13.413949248728278,9.143267223382045,13.295647230635028,0.41438445679686553,0.43853156687200734,0.40380559231212926,0.43756080758699933,0.8176735281313514,0.8090765900447136,0.8219043539515606,0.8094919259224191,0.9042530221853569,0.8994868481777338,0.9065894075884411,0.8997176923471157,0.725989124243633,0.6271535821258796,0.750176877667613,0.6304418369757723
Agaricus xanthodermus_212.jpg,Agaricus,10118.816021126762,13930.999882384076,10497.626158011484,13808.632273809875,0.844388152106438,0.7857626198384634,0.8385626340538941,0.7876444457015677,39.68163145539907,54.63137208778069,41.1671614039666,54.151499112979906,1.0285663863999384,1.1063970096529367,1.037333734491837,1.1042209758167787,0.4472458414305168,0.411323668064976,0.44344130746094423,0.4124027245596124,0.6687644139983203,0.6413452019505377,0.6659138889232933,0.6421858956405165,0.6306820164838404,0.49030935894290845,0.6166978274014354,0.49478639758947923
Agaricus xanthodermus_213.jpg,Agaricus,4007.6701877934274,5771.884648181363,4228.024938021921,5503.1432856008705,0.93836818829709,0.9112372797314711,0.934979470703689,0.9153701091009617,15.716353677621283,22.634841757573973,16.58048995302714,21.580954061179884,0.5374198133150105,0.5842196124143171,0.5438890100029192,0.5773314295132581,0.7517358082108059,0.7310566100619803,0.7491533986310326,0.7344754594454151,0.867026993934333,0.8550184852165363,0.865536480242764,0.857015437110333,0.6763495771033139,0.5279971504387091,0.65787662797702,0.5499676250385666
Agaricus xanthodermus_214.jpg,Agaricus,8119.432951877934,10434.600399894145,8211.060722207725,11526.986238936752,0.8751355926571228,0.8395318734061122,0.873726498289796,0.8227326571073608,31.840913536776213,40.920001568212335,32.200238126304804,45.20386760367354,0.9209495061408632,0.9761431316409224,0.9230987937112107,0.9991976710622433,0.5133065318169729,0.48896947688349773,0.5124924376909107,0.47784386794763206,0.7164541379718404,0.6992635246339521,0.7158857713985596,0.6912625173894734,0.669157054899362,0.5735689228075982,0.6652095948709027,0.5289263632269371
